"","SoC","Exp"
"4882",16525.2567669251,43671.5028214725
"4883",20621.5017262411,59756.4317282525
"4884",20674.1531736523,61813.4374036454
"4885",17845.6932014676,52941.9200330343
"4886",19227.4205364799,52930.3286129325
"4887",17139.8704735685,51126.4959709107
"4888",18125.7417598298,50330.9498106784
"4889",20316.2132464512,51479.1174738759
"4890",17300.8604789236,70905.0808192688
"4891",18178.5545661315,54618.1241919079
"4892",16131.4687373251,41209.334397372
"4893",17805.8148433295,52421.6671500407
"4894",16662.9436613774,48907.2218341868
"4895",16995.9311733179,40586.0345146368
"4896",16665.8354930139,56332.8293340682
"4897",18759.5291087083,49832.6177674863
"4898",17580.8815759627,56389.6150696852
"4899",17287.2678287634,52408.1236373605
"4900",17390.6002078694,55602.6761619376
"4901",17656.0887896635,48891.7840131883
"4902",19278.4415278504,53014.569458644
"4903",17085.7330242118,50100.65297562
"4904",17180.0232192542,49749.650707376
"4905",18268.8542067388,53069.8758007685
"4906",17253.3916772216,49102.7328901363
"4907",17623.6690071068,54073.1189306477
"4908",18070.270590332,60376.3327209677
"4909",18680.1585908345,50218.5423436473
"4910",17814.2289532665,46901.8253712936
"4911",18017.2518407487,53720.2789551104
"4912",18901.6443811642,49599.675297514
"4913",15082.9011467327,38379.0363953131
"4914",17655.0123292608,38143.4516857089
"4915",16824.6690707245,50363.2424543838
"4916",17773.720816354,55067.9565709936
"4917",16331.7840062857,44881.0920239426
"4918",16428.1659331493,43371.7201120919
"4919",18287.3987978119,53032.8297663989
"4920",16389.5899011614,43397.468352406
"4921",16821.6767735188,57344.9822369803
"4922",18184.9642784661,48881.5950752797
"4923",18747.1207970332,47414.9277393221
"4924",16729.5786791972,55186.9970023279
"4925",18236.9420412589,53540.2411356907
"4926",16122.7032047684,52356.2289195761
"4927",15268.8494718483,45742.538178766
"4928",20566.3191848003,62134.2612293334
"4929",17185.3408103495,47099.9930640823
"4930",18597.0192575119,47798.2950459553
"4931",18390.9621163696,50640.3325162948
"4932",18703.7397337256,46489.1153608344
"4933",17938.6067025498,42575.0733945551
"4934",17270.9515860752,47323.9648356387
"4935",18562.7067522619,54699.355258859
"4936",15984.7321396556,55418.7297161717
"4937",15315.0261727185,44146.5587519375
"4938",16958.7318119007,55444.4239387252
"4939",17908.7538194873,44137.3338811448
"4940",18231.4879123012,54491.0136425402
"4941",18655.8412649212,49749.933370577
"4942",15657.3390502198,48625.5251838151
"4943",17781.1635785286,47425.7132216904
"4944",18412.2448130701,55337.2011566127
"4945",18849.2148580284,49014.8280820207
"4946",19188.5111062851,54099.0266942245
"4947",16942.2006295965,49302.05557226
"4948",17967.5716784906,55258.709749047
"4949",17038.9146993569,45503.5365781023
"4950",18290.1799746954,59371.9342246493
"4951",18044.4990992527,49387.5027989136
"4952",17585.2816380576,46591.9713238922
"4953",18220.8873642632,46468.4273610896
"4954",18262.0951520842,48706.5424312268
"4955",16283.504109163,44443.3301082317
"4956",17775.8419921478,54610.2263029283
"4957",18044.9933724903,47774.6104220707
"4958",18176.7794317751,49235.0655400308
"4959",16090.2224884076,49472.3321424104
"4960",18203.6001778615,51546.4866903499
"4961",18753.4044556173,48880.7091465242
"4962",16983.5404506686,48059.6179524502
"4963",16286.9166907051,54623.6235347094
"4964",17484.1047713687,51664.4282196131
"4965",20988.5452305253,63975.8058522018
"4966",18954.4422206169,52569.7923340615
"4967",19532.1305389814,49239.708307659
"4968",16699.3662630211,41210.3956324669
"4969",16322.372753239,46307.8274674757
"4970",18478.7630459046,57393.8891841213
"4971",15114.8744837497,34780.2676796583
"4972",17381.7753260369,44925.286657069
"4973",16893.2221443869,42527.1551346957
"4974",16899.0301222964,53576.2303576404
"4975",19421.1422986489,57109.2049652341
"4976",19466.6863507196,61586.9912535341
"4977",14892.7030128438,41171.4914564162
"4978",15452.001262398,49750.0636925734
"4979",18990.1605118545,46725.4157218343
"4980",20350.1739266479,54205.9033053535
"4981",17579.9858935419,49987.4178687108
"4982",17952.592180146,51543.4737611891
"4983",19809.2991452349,57608.5180067126
"4984",16360.1096188504,56095.9342366474
"4985",16481.9279410424,47298.316734834
"4986",18500.1421374053,59469.528948392
"4987",16981.0780445446,45650.4993909273
"4988",15895.9042031616,43428.9092034998
"4989",17564.6526386713,55984.812718873
"4990",17854.5471614929,55382.2593623848
"4991",17464.6175125485,44868.2415325234
"4992",17256.4702754417,46881.0035385252
"4993",18799.4669253438,56949.7081321329
"4994",17494.7274802368,57846.264625666
"4995",16601.9209420979,41806.7601820563
"4996",18395.8602039171,53495.0544613141
"4997",16182.8520215899,43791.2648663
"4998",19327.7786742114,49510.0229927211
"4999",16037.9056492593,46684.851060885
"5000",18317.7189716284,58211.4582841357
"5001",17813.1783681757,47239.1994743581
"5002",19194.1352762823,53977.4452780835
"5003",18223.9400502021,56502.6696864774
"5004",17160.3229823103,43713.8014184539
"5005",15829.2408934394,42894.6402033911
"5006",15908.7722758972,45057.7851738011
"5007",18939.5728698882,58082.8140703353
"5008",16060.1595757461,53991.2984591819
"5009",18436.4901575282,51367.5496041275
"5010",15435.1981208127,46500.7130271906
"5011",19622.263245408,53606.0781178744
"5012",16728.8981905173,50546.2769604998
"5013",18413.1020073381,53025.8100379298
"5014",16093.8863821827,42259.6649022067
"5015",17601.7223980819,52127.1639001595
"5016",17010.9210594372,50519.9981267513
"5017",16826.5743212653,46936.9204380501
"5018",17666.5897286756,47415.5948356675
"5019",16859.0052512476,44560.2169559442
"5020",19277.18326329,51645.2771726519
"5021",17827.692811925,48717.8577008359
"5022",19666.2477532902,51588.5929490762
"5023",16384.157736141,49396.9847566155
"5024",17887.5096422138,50637.7536199303
"5025",16697.5936697536,56343.7281955944
"5026",18745.0790259662,59010.9203771149
"5027",17461.6185080055,52929.6351121924
"5028",19598.892072738,59517.8420336759
"5029",19980.6770833971,60382.4854383162
"5030",19980.003469608,58148.013196864
"5031",20278.302724952,55374.7691155198
"5032",17528.8165339577,51608.2251434119
"5033",17269.5807349665,51409.1975852782
"5034",17432.0170849247,48223.3738307417
"5035",20765.1868808608,47635.3150987931
"5036",18160.1431291018,50195.5298021555
"5037",19985.3308869547,52505.2739243365
"5038",18127.0191998934,48274.5819183729
"5039",17741.9938947727,51331.8481044251
"5040",17791.4746478899,53767.1447605212
"5041",16129.3080855774,44527.0634372553
"5042",17688.6352415016,47662.8142363231
"5043",18835.9950104572,57725.399513615
"5044",16411.7289697102,54760.272085659
"5045",18313.5736919489,54163.2693530226
"5046",18571.5017987255,45670.5608450082
"5047",16945.632133805,43952.5214734872
"5048",19202.692262509,69472.2124724181
"5049",16769.9845383089,38833.231994966
"5050",16048.5613220382,46539.8186272595
"5051",20296.5560815017,56707.6577357501
"5052",17397.4915166041,51357.7708245689
"5053",18400.0288755079,56561.3741297194
"5054",16447.1363101229,39646.6038692041
"5055",19142.638830294,50769.8390772949
"5056",17878.2447424213,54511.3580327672
"5057",15601.5237964769,47260.2823303121
"5058",20556.2751177227,58604.0052534843
"5059",18776.6053014947,57044.7413133052
"5060",18272.0111836563,49174.1434780748
"5061",18317.9908801702,50289.3755493139
"5062",16739.0000121954,53825.0979395197
"5063",16384.105917647,54391.1518527326
"5064",16895.9721848229,49707.7401334991
"5065",19776.2393697035,51600.5178596407
"5066",17503.4838082792,46337.1082054925
"5067",16366.2950253304,49400.9077802272
"5068",18009.4113578019,57029.088753949
"5069",17235.3420268471,48373.6414850854
"5070",16853.9487496104,51795.0582350029
"5071",19040.8161598509,52450.6936175273
"5072",15770.8975024606,48614.291990696
"5073",17984.5347502086,50219.0050464906
"5074",15502.0340574326,47182.5635478883
"5075",18688.6321900285,56638.6925496642
"5076",17174.3916382255,50174.2675845812
"5077",19809.6118357927,51293.3158373493
"5078",15812.6062624181,63674.4211284975
"5079",16221.7752276133,48765.6908134534
"5080",18357.9328330866,54573.3856055382
"5081",15673.4721110004,44418.5190487583
"5082",18383.0712567213,52136.3490589655
"5083",19834.0195977604,48297.9987254145
"5084",18787.7733656944,51551.8176984897
"5085",17275.1918566432,48767.1546568298
"5086",17871.5817429656,50623.7727783059
"5087",17722.6841657742,50433.4496572034
"5088",16511.1774979895,51099.8016789007
"5089",17519.8832762363,42803.1476322335
"5090",17563.6253035295,50137.8784425997
"5091",18531.5151922087,54336.1865329875
"5092",17162.5372807586,50651.0560372956
"5093",16526.9985832238,41743.0991995677
"5094",17043.8125270037,44659.4187017772
"5095",18212.9124015494,54315.428030614
"5096",16388.2538736826,54198.5945502368
"5097",18621.9906465607,58232.6711484193
"5098",16362.5681281718,46070.7168651393
"5099",15146.1335632029,54479.6254311287
"5100",17372.1006611538,53277.2931901899
"5101",18331.4993804993,49590.8052132116
"5102",15851.283206009,45501.5697873704
"5103",16963.1567130417,51162.8371966296
"5104",18659.9027705673,59825.6231587847
"5105",18505.7444077922,51845.5569664774
"5106",16911.5510393837,60444.3309739488
"5107",17798.0713215098,43200.9780932574
"5108",18659.332837898,45357.6153167078
"5109",17585.7833872484,48901.1488429778
"5110",18063.924251126,42677.7978469113
"5111",19197.1226617396,50597.1547412174
"5112",19208.8389194912,53198.6616378008
"5113",17817.1876997411,51883.7218662976
"5114",19224.8945542532,54619.7044625753
"5115",15421.5972284936,44735.312927991
"5116",17282.535412031,56248.1695747444
"5117",17959.1319797068,52408.671246525
"5118",18231.101873422,44633.538996207
"5119",17228.267332681,46757.0912301905
"5120",16068.7658502155,37131.7449524282
"5121",16595.191877437,49716.5312979536
"5122",18694.2941426031,53066.442841015
"5123",18086.8506909081,57660.4906326899
"5124",17677.2664057982,51659.6960313451
"5125",16744.2462516735,40418.095398217
"5126",17121.6309159492,53248.0355017743
"5127",17597.6199837847,53781.1817250282
"5128",19022.5778806187,50647.8026110659
"5129",19619.993998645,59338.8047201864
"5130",16917.2983917083,58236.2715785056
"5131",17702.3696516983,46150.1668420191
"5132",18963.8211683266,55565.5370108153
"5133",18257.1093969558,42844.6196348398
"5134",16801.0059060913,57965.790078036
"5135",18943.524524498,45481.6325095979
"5136",15727.5491949262,43074.1741920526
"5137",18824.6554328667,51369.2992132563
"5138",19453.5874018511,55408.3959378906
"5139",16724.1955126204,43504.4058240588
"5140",17433.2590177219,56310.2161070939
"5141",17647.7731029321,46096.5873093453
"5142",17801.5481820121,46237.6081833897
"5143",16431.8731264989,53353.0592184781
"5144",18945.7429667505,56530.4402798935
"5145",15731.0740722397,55525.5643291664
"5146",18411.6372942978,55853.9762930769
"5147",15232.6160171435,45010.3433678428
"5148",17559.7271563106,47670.7299005899
"5149",16790.6845592382,56997.5866281579
"5150",17816.9225815022,52120.9485247032
"5151",18470.0718646275,55230.0288804798
"5152",16023.1168561045,42186.6405398284
"5153",16489.3847225862,45958.4100503612
"5154",18727.4174415819,50138.1160719777
"5155",19415.9462996966,51788.214606931
"5156",15863.7698640052,40963.5287447813
"5157",17449.8107991029,42509.7328781262
"5158",17172.9662045681,58908.8885553569
"5159",17236.0418046869,46900.3155506594
"5160",17490.6051276988,45521.4038282534
"5161",15456.4013640651,48463.1871723906
"5162",15872.9588933733,43362.3828596721
"5163",17496.7675963094,49475.2121296894
"5164",15532.8860521084,55153.373858755
"5165",16817.4880084138,50637.9160392296
"5166",18345.0952618296,44110.6279155208
"5167",17540.1799102119,48488.3486610051
"5168",16406.1821382213,43534.5571435778
"5169",16224.0875652806,48208.9601251627
"5170",16678.2978066918,53693.2447540272
"5171",16222.1172304971,44017.0024250037
"5172",16998.9349014559,48350.3560532785
"5173",16421.1266741382,44164.2384900444
"5174",17690.9633199116,45650.7039739518
"5175",17104.8811971552,46455.8785540037
"5176",16328.8312927453,44419.8508153948
"5177",17367.5471648362,50066.5974351005
"5178",17321.871152065,57668.2744998935
"5179",18860.2844183082,60674.2651049841
"5180",17691.4833183921,53668.6299582047
"5181",18681.7734194986,53179.6390754541
"5182",16852.5030623163,39600.2020945498
"5183",17648.5328950276,40668.730177135
"5184",19436.0350085208,49844.7204441344
"5185",17944.6956182733,52275.6126542342
"5186",17131.8379796732,55215.8516706417
"5187",15169.5482415616,48496.6494292496
"5188",18118.6300957094,45985.3968319642
"5189",20754.3736194065,57954.8530489403
"5190",19222.2728652938,44846.9447167577
"5191",16497.7535537916,48866.6686494428
"5192",15591.1785369377,51159.757123388
"5193",16105.7560961105,46271.6082198629
"5194",17551.1616161448,57272.0457442572
"5195",15098.614062111,44065.3429932819
"5196",17331.4632953866,50916.1435173998
"5197",17480.1729692868,53100.8919922099
"5198",17078.0319404362,42578.3331102927
"5199",16101.77706836,43863.4551712825
"5200",17194.6684692057,51051.8378042256
"5201",16758.132077015,48060.449250305
"5202",16965.1124956383,50312.9499548663
"5203",18576.1098765377,51011.7071216035
"5204",20619.2628196888,47286.2191791102
"5205",18608.2355839716,49770.8611755101
"5206",19162.0210184687,50838.8642152556
"5207",15870.926184399,43056.6335211418
"5208",17589.448671362,58427.9414835298
"5209",18117.4862718442,55652.8444573378
"5210",16080.0043312422,51297.7473368993
"5211",17707.5165743879,58826.1687993765
"5212",17468.5563900216,49377.6209571602
"5213",18064.5480679949,53397.322307887
"5214",17461.7258820441,54777.0129725681
"5215",17221.7317403692,45264.3403312401
"5216",18986.6829195808,65350.9440777501
"5217",17603.3530749481,42840.178038058
"5218",18026.0769031181,57600.086470344
"5219",16383.8999934995,49268.4099803303
"5220",17798.4911207824,52117.8909219294
"5221",15696.2724099781,46259.008621944
"5222",16982.0632086464,43488.6908742633
"5223",19548.7748839654,53655.2199060353
"5224",17281.8227399724,51387.9214156981
"5225",19311.4824235261,60676.6689535017
"5226",17673.1458669693,48889.0556398637
"5227",19246.7066032925,54106.6075232191
"5228",15717.5793820267,54687.0540235406
"5229",15732.5208703664,50664.2709151845
"5230",17908.2251228669,48360.2018836507
"5231",18230.4032150652,49986.0971174964
"5232",17770.3957488155,53485.6284199393
"5233",17075.9525495545,55950.2951700181
"5234",17308.970544957,52680.817455255
"5235",16294.2840087961,49197.2319549225
"5236",18526.9190876161,64765.1879537067
"5237",17730.6176185386,58360.2137937071
"5238",16846.7569345197,48325.0172423736
"5239",16780.6568431074,48457.5179642488
"5240",18471.8391308894,48434.5057933953
"5241",18990.4662945638,54977.5409970863
"5242",15882.7837892409,52932.760612702
"5243",20055.7964841483,53170.6964396151
"5244",16332.6068786775,53813.3936033847
"5245",17911.2104694159,51090.6333268592
"5246",17836.170454688,52781.1091146624
"5247",17326.1103521436,51269.4515852028
"5248",17636.4650695472,54624.0200743995
"5249",18808.4093611144,49110.3509282799
"5250",19074.2939545622,55242.6993329951
"5251",18700.514932663,55525.1412805774
"5252",15841.7369940353,57830.2372016977
"5253",17418.9740903001,42434.7504927603
"5254",21403.7780560135,55295.6922513076
"5255",17052.7469379352,49263.7272113801
"5256",17606.8292567616,48724.7864506273
"5257",16010.0803035198,50599.6401027936
"5258",15883.6071074488,46064.9578273237
"5259",20547.1959391331,51431.4214010992
"5260",14988.3672626911,45869.3138897259
"5261",18290.8407691592,53926.4814510869
"5262",17750.876934044,54541.8694480308
"5263",17962.6476094893,50599.2990647419
"5264",15116.5426114722,54833.3820065639
"5265",18618.993247986,50655.7568165966
"5266",19420.1772080043,52621.7249669861
"5267",14783.9532588736,46039.4181163295
"5268",17209.2190687872,63880.932878919
"5269",17577.0275571626,43583.2429958284
"5270",19621.8349535154,72159.0758813187
"5271",18321.5289777494,53361.5040975408
"5272",18591.9084054676,53068.5384175642
"5273",17705.7638965531,51731.3704228597
"5274",15264.8343583307,38793.3530543093
"5275",18602.2073965759,57619.5125898005
"5276",17974.6942013609,46546.6438790054
"5277",16808.7099018112,50160.6438306031
"5278",18727.6557117722,55766.1167931743
"5279",18036.4702455104,59187.7512540635
"5280",16508.33371725,41616.852925533
"5281",17954.5240618208,42444.6398274679
"5282",17023.7673112815,53088.7337299025
"5283",16467.7822947655,49325.0561105877
"5284",16181.1290593391,42876.2424184478
"5285",17338.7919903046,61761.179155142
"5286",17489.7948497115,55695.50297621
"5287",17240.8889088245,55065.8108673836
"5288",18205.1541965479,48648.5674690368
"5289",15692.1714395201,56507.9234389225
"5290",16198.6632024106,36317.8946735624
"5291",17713.2960332947,51847.589349048
"5292",17204.3372214453,56321.3276707158
"5293",19329.9360969991,51066.4635956147
"5294",17119.0415153593,52073.1868548109
"5295",16708.0111302942,60456.6393220998
"5296",18898.6382543903,50956.4434032316
"5297",18045.1903926354,54373.4207366466
"5298",16104.7133064433,50358.2911226805
"5299",17160.8839834289,52908.3172930713
"5300",17509.6671423362,48063.9408920032
"5301",16753.5807378636,50448.0436367845
"5302",16847.0754576337,46315.3141451433
"5303",16807.1010337634,50189.9169948742
"5304",18335.759812087,46107.8144120481
"5305",17632.9736934639,50855.7953105077
"5306",16706.6857369243,57362.6480061991
"5307",18473.7300179377,46892.7655172615
"5308",18985.7157317165,48170.1457410004
"5309",16702.6681613492,46243.079601867
"5310",15279.9968718398,50848.0458106806
"5311",17217.4422230357,48987.1687321529
"5312",16084.2826778116,44931.3825825392
"5313",17548.410102517,50965.5765828024
"5314",15354.7587685559,56458.9568410805
"5315",16683.1359214569,52969.4042464013
"5316",15818.3147046311,52399.0464347112
"5317",16939.4617561394,48705.4543803515
"5318",17249.9195051131,57199.7145970648
"5319",16138.5127364484,52410.503740415
"5320",15997.612267443,58363.5357501515
"5321",17365.6180810517,44285.4614439093
"5322",18385.2439772376,50025.8593203375
"5323",17423.7428056712,49083.4053872103
"5324",17743.764014722,61029.2024805379
"5325",19022.9743649131,58656.9934250721
"5326",18884.7834292536,53142.8788039216
"5327",20590.0451761917,49289.6181649587
"5328",17242.4066783899,51497.6952174363
"5329",16663.2814417758,42351.5640418016
"5330",16968.6197331343,43882.6227014231
"5331",17890.2304256842,52502.0927458512
"5332",19330.4686669073,52977.4335075109
"5333",17079.8505603428,61496.3771534749
"5334",17244.2479975456,61226.8550437439
"5335",17190.3557960214,54516.772932979
"5336",16097.0335633508,53273.9606855693
"5337",18892.6895066764,53497.9968016438
"5338",20946.3085217463,56604.490240669
"5339",15372.5757060846,45533.4286237548
"5340",16398.1853612645,44742.9978627203
"5341",17892.661156357,44504.4101132599
"5342",18144.678556298,58529.8450233743
"5343",17062.1215166583,44606.3837238786
"5344",17254.1195461949,47317.0713721386
"5345",19215.5084490441,48443.0478255653
"5346",17938.1206719466,43939.7309873938
"5347",16493.2016407508,54024.8845249503
"5348",20173.9596023838,60723.4748368538
"5349",18296.0645421199,59978.9004964543
"5350",16973.4329413651,51153.2927368454
"5351",16871.467648086,48291.4155415243
"5352",16869.3662895171,46430.4475975788
"5353",17893.7252130316,58221.3826590227
"5354",18921.8213489563,51582.6462269633
"5355",17228.8745816996,56785.1715886234
"5356",17548.2084323932,49539.9896302959
"5357",15739.4335329643,41717.632428394
"5358",17841.5745125694,56381.1158693189
"5359",18263.5441451731,52603.5955465492
"5360",17284.3992762111,44954.4778009159
"5361",16989.6228583986,46843.9451129564
"5362",16877.4564941346,46184.2120035628
"5363",18716.7423493354,51036.3263951097
"5364",17944.9561425652,48224.8925566784
"5365",17755.9044285564,47210.3328154704
"5366",19137.9140339835,57827.0209586766
"5367",17993.8659516881,53892.8376236987
"5368",16365.3130555634,46541.3857246785
"5369",15485.6383185185,47320.345454075
"5370",19955.3388986966,54947.3177915126
"5371",21683.9082480069,60059.6121033008
"5372",17326.9000435019,54547.9158826293
"5373",16985.8650667182,58747.8840705739
"5374",15950.7789043459,56153.2704867324
"5375",17466.6269928898,53035.4085790168
"5376",20104.4971586758,53471.9985648518
"5377",14445.9962663596,42677.789136897
"5378",16282.6216066939,47013.7881690896
"5379",19100.5102716391,55398.0744532423
"5380",16854.0504336106,49575.9140888297
"5381",16222.667197022,41515.7645839435
"5382",18053.3416863287,55510.6247943618
"5383",14742.5910666433,40330.6432011825
"5384",17763.7579440859,53204.0942766018
"5385",20144.0252452407,57640.7991379813
"5386",18129.2496805919,49844.7534653768
"5387",18379.7358323056,54434.1549898324
"5388",18597.9201645484,66340.2357738639
"5389",18754.1149005686,47424.7183163977
"5390",19147.7018285929,43763.1026119388
"5391",20160.4306001422,60859.431099366
"5392",19249.3297724483,50494.7715837145
"5393",16872.9542477043,52262.977559669
"5394",16887.6564382129,43616.7275188205
"5395",15777.787876383,50485.3614162885
"5396",15765.6384226114,48820.3392476909
"5397",17648.8498068978,53860.2343574943
"5398",17858.3422875805,52021.7223117085
"5399",15999.0808338929,50073.9018465738
"5400",20537.8124612005,57753.1498303129
"5401",19753.0871504555,58325.4836764235
"5402",18703.2438507541,46276.5024582559
"5403",18714.7582271435,52220.4464036066
"5404",21281.5298497734,66402.7177264314
"5405",17025.1602425089,57963.7304763522
"5406",18418.1275505925,45978.0700162044
"5407",17786.7631225728,55643.4783034057
"5408",16453.1345589803,48316.9927839722
"5409",17132.1215338808,46381.4002064383
"5410",17034.2866582202,50119.4827898917
"5411",18081.0481857835,52582.33849899
"5412",18454.1814783614,52233.6804028789
"5413",17754.3248935898,51944.804955354
"5414",17746.392026838,49865.2811674298
"5415",18364.5847086639,52939.481557868
"5416",19096.5419395049,55016.4404056725
"5417",17473.9061553891,45123.4216577855
"5418",16725.4933452764,51518.8242654477
"5419",16346.2965568386,42844.2816210325
"5420",16424.1589241498,53400.2764061063
"5421",17738.1639730604,51109.5401929384
"5422",17203.2731336755,51421.2462276206
"5423",18693.892129282,47976.0708518652
"5424",20372.2831243403,57792.5935413023
"5425",15921.3769639793,52487.6578324065
"5426",16111.5850275487,55600.5905891193
"5427",19263.8395434349,55633.7428574473
"5428",16902.5470063189,45550.2472760178
"5429",17400.4867633778,53170.4221973002
"5430",17137.2252972326,48862.0781782207
"5431",18392.0478858326,48042.6660496391
"5432",17889.684456472,59094.0010815061
"5433",18097.2888211601,51425.899698209
"5434",18375.5121666521,43068.8042806116
"5435",16613.6352526721,57340.1374792386
"5436",18690.4861197804,52855.6542549145
"5437",17725.2668469143,49554.2087907186
"5438",16860.1063210838,43383.9077955304
"5439",19577.5834512115,57553.1953209695
"5440",17269.8343424006,50500.9120353922
"5441",16539.653799253,48773.6094192463
"5442",18403.451059674,53718.5807248041
"5443",17353.3111293205,45007.9692496237
"5444",17159.9720212775,40112.05115505
"5445",19671.8903465033,59622.2824861051
"5446",16940.4497397018,53170.7243635431
"5447",16398.5253641913,46250.7393656978
"5448",18689.1032550995,50683.6394265765
"5449",19673.7505196261,55093.4766974441
"5450",16236.842087498,43608.5156007161
"5451",18178.6258748983,48217.098096432
"5452",15742.7451925119,52836.5142425561
"5453",18255.84332993,51783.7765520724
"5454",15507.8845752851,45669.6364801279
"5455",17513.3145625651,50291.6212705457
"5456",18716.8744406614,40031.7516336484
"5457",15809.9397635371,44238.2120206863
"5458",17323.1764788129,48672.0075705073
"5459",17440.0241928194,56655.1801550162
"5460",18555.3296354979,57181.6857845957
"5461",17341.4672646224,51680.7284831917
"5462",17327.2396054631,46682.103965166
"5463",19507.5096010623,56822.0644404857
"5464",17013.2611048597,42836.5363968912
"5465",17295.0224482913,52657.9353742187
"5466",16045.1762666526,44624.0376176095
"5467",19024.7852338448,58743.3312876492
"5468",19067.1448795508,53524.9201789437
"5469",17328.6836538385,56205.3191046488
"5470",17440.6337867161,51782.1057335862
"5471",16484.4816348827,51959.6951104379
"5472",16581.7608790689,44571.6185997503
"5473",16401.4651070045,49912.7045209731
"5474",17519.3404656837,45879.4864942642
"5475",18199.8178835325,56488.3460560672
"5476",16786.0913381448,59729.7927668439
"5477",18393.4901975451,54316.1234031911
"5478",16581.6920237065,48953.0772105192
"5479",17073.4351068854,45755.0482952581
"5480",16761.6691389271,55515.7878591312
"5481",18817.0863400381,53114.467938886
"5482",18520.0255864792,53830.4899795629
"5483",16793.3077300119,44707.1981669178
"5484",16893.9083596979,44928.2450709755
"5485",17418.4482812668,51317.8678980819
"5486",16928.3692974638,50506.1182131237
"5487",15962.4633049291,53680.0150702511
"5488",16981.7887736701,39996.7146026371
"5489",17710.687389231,51667.5001035444
"5490",20119.7189447817,52927.842454821
"5491",20404.1772776333,48341.3029126922
"5492",18703.4876388989,49892.7335326395
"5493",17087.4382879452,46428.8827090996
"5494",16932.3638630641,42918.6092324595
"5495",16149.7921201515,55857.9343142311
"5496",16971.8236001051,44266.7227274998
"5497",17723.5458806033,52391.8326772211
"5498",17698.3588663287,50570.5547618238
"5499",20664.1015014772,55406.9530459871
"5500",19697.8996674997,52186.7869992148
"5501",19214.1985732061,57387.1040043869
"5502",19194.6539878989,57113.16652096
"5503",20345.3849738046,61223.005616749
"5504",16969.7689948803,54392.4946677916
"5505",17583.6105510816,51872.6411411113
"5506",16992.9555504388,57541.320162831
"5507",16416.2818367567,49823.045079182
"5508",19604.2652209087,53295.9201482691
"5509",19122.8175640314,48112.2486112655
"5510",16529.3410266768,53467.9155127387
"5511",16919.2358601408,43459.4391786109
"5512",17228.7597259539,52260.1065737893
"5513",16350.5124300219,48394.9960335619
"5514",15702.8785040245,48321.9848948862
"5515",17210.4863477078,60088.2215067739
"5516",17054.0110069982,45955.5141271777
"5517",17449.6201547709,47487.2004872737
"5518",17823.0675417326,53854.1293731182
"5519",19625.3158866742,49813.3539169811
"5520",15915.0211388246,49655.3207257239
"5521",19739.2350479389,55589.9274974009
"5522",17697.1054034938,54980.7794605208
"5523",15508.5310023223,39957.8014302619
"5524",18347.0096666479,59190.1715093359
"5525",16364.7412304917,54648.0344046409
"5526",16876.9882734383,48660.8813733004
"5527",18035.8522689681,65110.240736235
"5528",19436.5649764281,57145.6183129852
"5529",18181.7838085547,55039.0277275774
"5530",17569.0703484009,57072.3380195433
"5531",17110.7112821913,51720.6543711198
"5532",19608.4875115144,61230.0342781876
"5533",18413.7907798924,54520.5464524909
"5534",16990.206955636,51608.8901166788
"5535",16831.9239132243,56711.9508719071
"5536",16351.510558628,49295.2506413899
"5537",17444.411954483,53847.9446685
"5538",17076.3854219911,49826.1031147423
"5539",17115.478260231,48831.2234889743
"5540",16650.0891892478,51602.3666054315
"5541",19476.3036013398,45023.2905409894
"5542",15830.4140455806,51942.7091458063
"5543",16602.8688615532,45586.2593949614
"5544",18074.5140142083,50770.0148934464
"5545",17300.0963202501,46144.1115969019
"5546",18109.4984548361,66457.9874286318
"5547",15878.116320293,39361.1290560226
"5548",15883.4010365697,49721.431911821
"5549",16404.2790099786,40286.8571676155
"5550",17959.9854152912,54806.9644833351
"5551",17733.1158517963,45946.9569763064
"5552",15895.3353993226,53391.3915506836
"5553",19716.1992860989,61706.5099030276
"5554",15358.0293996036,41161.1263702506
"5555",16336.6248677467,46610.7945518468
"5556",17267.288599763,44150.7298782377
"5557",18178.9744816322,54910.1343140465
"5558",18376.6976260785,57773.8578956797
"5559",16825.0452679178,50050.0660527666
"5560",18613.5261882861,50800.9172976184
"5561",15794.2683092532,53543.0120470212
"5562",18019.5466622771,60531.6546276362
"5563",16219.2474068152,54025.5108623799
"5564",18593.7499062664,52265.0999880267
"5565",16232.0735560476,43709.564381474
"5566",16874.7044167459,53723.3305922254
"5567",17879.5523963367,49200.0284604502
"5568",17657.2327774755,51595.4983368053
"5569",18640.2866952701,40909.3331700586
"5570",19030.1346095397,53848.3178853523
"5571",17214.3158031926,51621.0920309345
"5572",17853.9949260426,47263.9320706094
"5573",17689.8267142769,49605.3319973818
"5574",19200.4526053671,48587.239421025
"5575",16736.6874745212,48520.0491114144
"5576",18917.5377476398,50605.4697662535
"5577",18619.7681649128,50022.6605958661
"5578",17311.7975020059,50454.2494898886
"5579",19483.1266803741,47783.0525682841
"5580",17937.4251028079,55870.3612305627
"5581",16912.2320498201,46928.1548679172
"5582",19648.5513025258,48538.6103975987
"5583",16550.0152206816,60923.1369353124
"5584",17691.1414776701,58898.6812297456
"5585",18392.4459238525,51593.4160122194
"5586",18518.1448550971,56911.2543084433
"5587",17544.1089874963,59292.587160354
