"","parameter","strategy","param_val","outcome_val"
"263","HR_FP_SoC","Standard.of.Care",0.925252525252525,125655.337542837
"264","HR_FP_SoC","Standard.of.Care",0.927272727272727,125655.693013721
"265","HR_FP_SoC","Standard.of.Care",0.929292929292929,125656.049905724
"266","HR_FP_SoC","Standard.of.Care",0.931313131313131,125656.408210186
"267","HR_FP_SoC","Standard.of.Care",0.933333333333333,125656.767918496
"268","HR_FP_SoC","Standard.of.Care",0.935353535353535,125657.129022094
"269","HR_FP_SoC","Standard.of.Care",0.937373737373737,125657.491512473
"270","HR_FP_SoC","Standard.of.Care",0.939393939393939,125657.855381177
"271","HR_FP_SoC","Standard.of.Care",0.941414141414141,125658.220619801
"272","HR_FP_SoC","Standard.of.Care",0.943434343434344,125658.587219988
"273","HR_FP_SoC","Standard.of.Care",0.945454545454545,125658.955173434
"274","HR_FP_SoC","Standard.of.Care",0.947474747474747,125659.324471886
"275","HR_FP_SoC","Standard.of.Care",0.94949494949495,125659.695107138
"276","HR_FP_SoC","Standard.of.Care",0.951515151515152,125660.067071035
"277","HR_FP_SoC","Standard.of.Care",0.953535353535354,125660.440355473
"278","HR_FP_SoC","Standard.of.Care",0.955555555555556,125660.814952395
"279","HR_FP_SoC","Standard.of.Care",0.957575757575758,125661.190853794
"280","HR_FP_SoC","Standard.of.Care",0.95959595959596,125661.568051713
"281","HR_FP_SoC","Standard.of.Care",0.961616161616162,125661.94653824
"282","HR_FP_SoC","Standard.of.Care",0.963636363636364,125662.326305518
"283","HR_FP_SoC","Standard.of.Care",0.965656565656566,125662.70734573
"284","HR_FP_SoC","Standard.of.Care",0.967676767676768,125663.089651114
"285","HR_FP_SoC","Standard.of.Care",0.96969696969697,125663.473213951
"286","HR_FP_SoC","Standard.of.Care",0.971717171717172,125663.858026572
"287","HR_FP_SoC","Standard.of.Care",0.973737373737374,125664.244081354
"288","HR_FP_SoC","Standard.of.Care",0.975757575757576,125664.631370721
"289","HR_FP_SoC","Standard.of.Care",0.977777777777778,125665.019887144
"290","HR_FP_SoC","Standard.of.Care",0.97979797979798,125665.409623141
"291","HR_FP_SoC","Standard.of.Care",0.981818181818182,125665.800571275
"292","HR_FP_SoC","Standard.of.Care",0.983838383838384,125666.192724155
"293","HR_FP_SoC","Standard.of.Care",0.985858585858586,125666.586074439
"294","HR_FP_SoC","Standard.of.Care",0.987878787878788,125666.980614826
"295","HR_FP_SoC","Standard.of.Care",0.98989898989899,125667.376338064
"296","HR_FP_SoC","Standard.of.Care",0.991919191919192,125667.773236942
"297","HR_FP_SoC","Standard.of.Care",0.993939393939394,125668.171304297
"298","HR_FP_SoC","Standard.of.Care",0.995959595959596,125668.57053301
"299","HR_FP_SoC","Standard.of.Care",0.997979797979798,125668.970916006
"300","HR_FP_SoC","Standard.of.Care",1,125669.372446254
"301","HR_FP_SoC","Experimental.Treatment",0.8,125636.470953529
"302","HR_FP_SoC","Experimental.Treatment",0.802020202020202,125636.719157082
"303","HR_FP_SoC","Experimental.Treatment",0.804040404040404,125636.969424203
"304","HR_FP_SoC","Experimental.Treatment",0.806060606060606,125637.221742903
"305","HR_FP_SoC","Experimental.Treatment",0.808080808080808,125637.47610124
"306","HR_FP_SoC","Experimental.Treatment",0.81010101010101,125637.732487322
"307","HR_FP_SoC","Experimental.Treatment",0.812121212121212,125637.990889306
"308","HR_FP_SoC","Experimental.Treatment",0.814141414141414,125638.251295401
"309","HR_FP_SoC","Experimental.Treatment",0.816161616161616,125638.513693866
"310","HR_FP_SoC","Experimental.Treatment",0.818181818181818,125638.77807301
"311","HR_FP_SoC","Experimental.Treatment",0.82020202020202,125639.044421194
"312","HR_FP_SoC","Experimental.Treatment",0.822222222222222,125639.312726833
"313","HR_FP_SoC","Experimental.Treatment",0.824242424242424,125639.582978391
"314","HR_FP_SoC","Experimental.Treatment",0.826262626262626,125639.855164387
"315","HR_FP_SoC","Experimental.Treatment",0.828282828282828,125640.129273389
"316","HR_FP_SoC","Experimental.Treatment",0.83030303030303,125640.405294024
"317","HR_FP_SoC","Experimental.Treatment",0.832323232323232,125640.683214967
"318","HR_FP_SoC","Experimental.Treatment",0.834343434343434,125640.963024949
"319","HR_FP_SoC","Experimental.Treatment",0.836363636363636,125641.244712754
"320","HR_FP_SoC","Experimental.Treatment",0.838383838383838,125641.528267222
"321","HR_FP_SoC","Experimental.Treatment",0.84040404040404,125641.813677243
"322","HR_FP_SoC","Experimental.Treatment",0.842424242424242,125642.100931765
"323","HR_FP_SoC","Experimental.Treatment",0.844444444444444,125642.39001979
"324","HR_FP_SoC","Experimental.Treatment",0.846464646464646,125642.680930372
"325","HR_FP_SoC","Experimental.Treatment",0.848484848484849,125642.973652623
"326","HR_FP_SoC","Experimental.Treatment",0.850505050505051,125643.268175709
"327","HR_FP_SoC","Experimental.Treatment",0.852525252525253,125643.56448885
"328","HR_FP_SoC","Experimental.Treatment",0.854545454545455,125643.862581322
"329","HR_FP_SoC","Experimental.Treatment",0.856565656565657,125644.162442455
"330","HR_FP_SoC","Experimental.Treatment",0.858585858585859,125644.464061636
"331","HR_FP_SoC","Experimental.Treatment",0.860606060606061,125644.767428306
"332","HR_FP_SoC","Experimental.Treatment",0.862626262626263,125645.072531961
"333","HR_FP_SoC","Experimental.Treatment",0.864646464646465,125645.379362154
"334","HR_FP_SoC","Experimental.Treatment",0.866666666666667,125645.687908493
"335","HR_FP_SoC","Experimental.Treatment",0.868686868686869,125645.998160639
"336","HR_FP_SoC","Experimental.Treatment",0.870707070707071,125646.31010831
"337","HR_FP_SoC","Experimental.Treatment",0.872727272727273,125646.623741281
"338","HR_FP_SoC","Experimental.Treatment",0.874747474747475,125646.93904938
"339","HR_FP_SoC","Experimental.Treatment",0.876767676767677,125647.256022491
"340","HR_FP_SoC","Experimental.Treatment",0.878787878787879,125647.574650553
"341","HR_FP_SoC","Experimental.Treatment",0.880808080808081,125647.894923561
"342","HR_FP_SoC","Experimental.Treatment",0.882828282828283,125648.216831565
"343","HR_FP_SoC","Experimental.Treatment",0.884848484848485,125648.54036467
"344","HR_FP_SoC","Experimental.Treatment",0.886868686868687,125648.865513034
"345","HR_FP_SoC","Experimental.Treatment",0.888888888888889,125649.192266873
"346","HR_FP_SoC","Experimental.Treatment",0.890909090909091,125649.520616456
"347","HR_FP_SoC","Experimental.Treatment",0.892929292929293,125649.850552109
"348","HR_FP_SoC","Experimental.Treatment",0.894949494949495,125650.182064209
"349","HR_FP_SoC","Experimental.Treatment",0.896969696969697,125650.51514319
"350","HR_FP_SoC","Experimental.Treatment",0.898989898989899,125650.84977954
"351","HR_FP_SoC","Experimental.Treatment",0.901010101010101,125651.185963801
"352","HR_FP_SoC","Experimental.Treatment",0.903030303030303,125651.523686569
"353","HR_FP_SoC","Experimental.Treatment",0.905050505050505,125651.862938495
"354","HR_FP_SoC","Experimental.Treatment",0.907070707070707,125652.203710283
"355","HR_FP_SoC","Experimental.Treatment",0.909090909090909,125652.545992691
"356","HR_FP_SoC","Experimental.Treatment",0.911111111111111,125652.889776531
"357","HR_FP_SoC","Experimental.Treatment",0.913131313131313,125653.235052666
"358","HR_FP_SoC","Experimental.Treatment",0.915151515151515,125653.581812017
"359","HR_FP_SoC","Experimental.Treatment",0.917171717171717,125653.930045553
"360","HR_FP_SoC","Experimental.Treatment",0.919191919191919,125654.2797443
"361","HR_FP_SoC","Experimental.Treatment",0.921212121212121,125654.630899335
"362","HR_FP_SoC","Experimental.Treatment",0.923232323232323,125654.983501786
"363","HR_FP_SoC","Experimental.Treatment",0.925252525252525,125655.337542837
"364","HR_FP_SoC","Experimental.Treatment",0.927272727272727,125655.693013721
"365","HR_FP_SoC","Experimental.Treatment",0.929292929292929,125656.049905724
"366","HR_FP_SoC","Experimental.Treatment",0.931313131313131,125656.408210186
